ID,MEMBER_ID,COMMENT
a2p1U000000RoIJQA0,0011U00000rjCJKQA2,Initial reaction to the receptionist was a bit off-putting.
a2p1U000000RtPAQA0,0011U00000rjGFnQAM,The staff seemed uninformed and not very engaged.  I would prefer face to face vs Telemed.
a2p1U000000RpGaQAK,0011U00000riYFrQAM,Accessibility
a2p1U000000Ro9dQAC,0011U00000rk4kkQAA,The system is nice for those who only really need preventative care. The doctor was very personable.
a2p1U000000RpIaQAK,0011U00000rj7eAQAQ,"Convenience, unlimited visits with out charge if I am a CDOT United Health affiliate.  Have been pleased with the doctors and assistants."
a2p1U000000Row7QAC,0011U00000riTFHQA2,"Convenient to schedule, and the attention paid to me by the provider was better than expected."
a2p1U000000Ro5uQAC,0011U00000riSbWQAU,"Waiting too long, and not clear directions after the visit."
a2p1U000000Rp0DQAS,0011U00000rj5KDQAY,I fell as though the doctors listen
a2p1U000000RuwHQAS,0011U00000rkBClQAM,I felt she was engaged in what concerns I had and did a full wellness check on any of the concerns as well as making sure there were not other concerns that had not been discussd. She took her time and did not rush me as well as followed up by phone and provided me with the results of all my test. Great communication
a2p1U000000RoasQAC,0011U00000rjUDwQAM,"Convenient, personalized attention."
a2p3g000000oeVSAAY,0011U00000riZpNQAU,"Timeless, attentive and knowledgeable."
a2p1U000000RqfVQAS,0011U00000riewhQAA,Docter is nice and willing to help with what ever barrier to good health
a2p1U000000l8JEQAY,0011U00000riMCFQA2,"if a friend requires the same type of care, or convenience I would recomend them"
a2p1U000000Ro6JQAS,0011U00000rjQu1QAE,"I had great interactions with staff the day of my visit. I'd called several weeks before to schedule an appointment however, but was never logged in XYZ's system so I arrived and did not have an appointment registered. The staff were extremely accommodating though and made room for my visit."
a2p1U000000RptBQAS,0011U00000riFHKQA2,"Doesn't seem like we can get in same day anymore. Other than no co-pay, it's pretty much the same as seeing a physician outside now. I've heard a few say its lost its convenience."
a2p1U000000l8DXQAY,0011U00000ri8LTQAY,no
a2p1U000000RpwrQAC,0011U00000ri5sOQAQ,"I went in not feeling well, I had an earache, and a bad cough, I was told to just complete the basics. Humidifier, steam shower, etc. I ended up needing to return because I am way worse than I was before."
a2p1U000000RvgeQAC,0011U00000rjHvEQAU,labs drawn there MD takes her time with you
a2p3g000000KzKUAA0,0011U00000rk9IYQAY,Doctor was very unfriendly and judgmental! The nurse-secretary was very friendly and out going! The only reason I gave a 3 and not a 0
a2p1U000000Rp5qQAC,0011U00000rjpXZQAY,It was my understanding that the clinic was limited to a certain group of people. I was unaware anyone was welcome.
a2p1U000000RvO7QAK,0011U00000riR0qQAE,Nice people.
a2p1U000000RogbQAC,0011U00000rjQabQAE,convenient to work if they are a state employee it is kinda nice
a2p3g000000KzLKAA0,0011U00000riD76QAE,Great service and pleasant to deal with.
a2p1U000000RqI5QAK,0011U00000riTIYQA2,You need to be employed by a company that has their services
a2p1U000000RpY5QAK,0011U00000rk9zmQAA,"Convenient service and availability, but inability to retain doctors is worrisome."
a2p1U000000RskHQAS,0011U00000ritCLQAY,Call backs from doctors don't always happen
a2p3g000000pbxnAAA,0011U00000rhw6mQAA,Friendly staff
a2p3g000000ppa9AAA,0011U00000rk7G5QAI,"personal attention, less hassel"
a2p3g000000qKqQAAU,0011U00000rjrzHQAQ,It was comfortable and personal to my care.  No co-pay.
a2p3g000000pi17AAA,0013g000009hIwyAAE,It was relatively easy. Kind of a soup-to-nuts shop. I liked it.
a2p3g000000pTFOAA2,0011U000019xydpQAA,Very welcoming and helpful
a2p3g000000pVBnAAM,0011U00000rjyfZQAQ,It is easy to make an appointment and the appointment is fully covered by my company. The turnover of providers is high so I marked this lower
a2p3g000000owLeAAI,0011U00000rj8TWQAY,Good access to doctor and caring service providers
a2p3g000000pgSBAAY,0011U00000riJ3VQAU,I was very disappointed in my recent physical with Dr David Smith.
a2p3g000000pKwTAAU,0011U00000rjA1UQAU,Perceived quality of care.  nearby locations and minimal copay for services.
a2p3g000000pmlsAAA,0011U00000rjac4QAA,Nice people. Quality care
a2p3g000000pYrcAAE,0013g000003owtCAAQ,Nice atmosphere. Professional
a2p3g000000ppW2AAI,0011U00000rhvoDQAQ,Dr Izard
a2p3g000000owNJAAY,0011U00000rhpd4QAA,I do not have enough experience with XYZ to make recommendations. The only interaction I have had was the initial consultation over the phone with the physician.
a2p3g000000pX8CAAU,0011U00000rj60lQAA,Love this place
a2p3g000000pnmwAAA,0011U00000rjwb4QAA,"It has been easy for me to use, but I'm not sure how it would work for other insurance plans."
a2p3g000000pKytAAE,0013g000007ZZ3xAAG,"The exam was mostly oral. No breast exam, just a question if there were any concerns with breast tissue. This has always been conducted at every physical I've ever had, Perhaps it was because I am scheduled for a mammogram, but this should be done. I also went in for a PAP and was told recommendations had changed and I only need them every 3-5 years. Again, this should be told to clients when they make the appointment. 

In addition, I was asked to disrobe and then spent 60 minutes answering questions sitting on the exam table, which is not very comfortable. There was nowhere for me to hang my clothes and then the only reason I disrobed was so the PA could hear my lungs (no pap, no breast exam). If we are going to have an hour talk, I should have had my clothes on, then the PA leave for me to change for the part of the exam that requires me to be naked."
a2p3g000000p5GnAAI,0011U000011EneYQAS,"Visit was good, similar to any other dr visit I’ve had"
a2p3g000000pU47AAE,0011U000019xyfaQAA,"It was very odd that only one person did the receptionist job, labs, and evaluation. She did fine, but it felt unsafely under-staffed.
The office presentation seemed old/dingy/not welcoming (in a way it seemed dirty, but I know it wasn't)"
a2p3g000000pdgAAAQ,0011U00000rjJK7QAM,I really like Dr. Matson and think she is providing excellent care. She is thinking of the big picture of my health. She does not just prescribe more medications to address issues.
a2p3g000000owMrAAI,0011U00000rjNsxQAE,"Not sure how I feel about current doctor options.  I loved Dr. Cook and was surprised to see him leave, and my recent visit with the PA was just ok, at best. I was a big fan of XYZ and Dr. Cook, hoping I can find a new provider who I like as well."
a2p3g000000owMoAAI,0011U000019xylDQAQ,Nobody answers the phone...the woman who takes your blood is also the receptionist.She didnt even measure my height; she simply asked me how tall I am
a2p3g000000qVeuAAE,0011U00000rj6Z3QAI,Dr. Willis showed great interest in my welll being  and explained several options for treatment.
a2p3g000000pkjfAAA,0011U00000rjhXSQAY,Very personable Doctor really cared.
a2p3g000000oxPNAAY,0011U00000riUpMQAU,I like the personal care I get and the online portal features
a2p3g000000owKPAAY,0013g000007ZXKXAA4,"Convenience, and time slots available, as well as the amount of time the MD is able to spend answering questions or educating the patient."
a2p4w000001psSEAAY,0013g0000065me3AAA,"Pleasent experience , nice staff"
a2p3g000000qmrLAAQ,0013g000007ZXFLAA4,Was treated very well
a2p4w000001pqLuAAI,0011U00000rjsX7QAI,Great service and friendly staff!
a2p4w000002K3dMAAS,0011U00000riw13QAA,They worked hard to get me in last minute and it was a huge savings.  The doctor was wonderful and it was convenient to do Telehealth.
a2p4w000002JqidAAC,0011U00000rjsWvQAI,Thorough doctors
a2p4w000002K9YXAA0,0011U00000rhsYfQAI,"As long as Dr. Carter is there, I will be there. She’s fantastic. Very thorough, and very knowledgeable."
a2p3g000000qflGAAQ,0013g000006tg1FAAQ,The Doctor I saw (Stephen Wills) took excellent care of me.
a2p4w000001pwxuAAA,0011U00000riv20QAA,Efficient Friendly thorough
a2p4w000001pw5JAAQ,0011U00000rhwp2QAA,Visit isn't rushed and getting appointment in timely manner counts
a2p4w000001pv4yAAA,0011U00000rk7lfQAA,There was no wait. They took their time and were very personable.
a2p4w000001q0ywAAA,0013g000002vQZGAA2,Location
a2p4w000002K6rMAAS,0011U00000rkAXqQAM,I like the fact of having a doctor that is willing to take the time to discuss things and ask your opinion about their recommendations.
a2p3g000000qKrxAAE,0011U00000rjtglQAA,Great service
a2p4w000002K8g6AAC,0013g000006tgKYAAY,Not eligible for all
a2p4w000001pw6CAAQ,0011U00000ri32MQAQ,new ownership seems to place limits on what can and can't be done now.
a2p3g000000qpSEAAY,0011U00000riIncQAE,"convenience, professionalism"
a2p4w000001prK4AAI,0011U00000rigVcQAI,"Location ,getting appts., treatment"
a2p3g000000qkhTAAQ,0011U00000riMCnQAM,I like your professionalism and your willingness to sit down and explain what is the problem
a2p4w000002JuPaAAK,0011U00000rhw4NQAQ,Appointments are easy and at no cost with my membership
a2p4w000002KFaUAAW,0011U000011hswpQAA,Very friendly and fast service. Very knowledgeable Dr.  Easy to talk to and spends time with you. Doesn't rush you out so they can see tons of other patients
a2p4w000002JqD1AAK,0011U00000rj0MrQAI,"I like Dr Masterson as my primary care physician but the last 2 times I’ve called for an appointment I was unable to see her because she was booked so far out in the future, so I booked with someone else"
a2p4w000002JtPoAAK,0011U0000125IyeQAE,"Quick, easy and friendly staff and enviroment."
a2p3g000000qkpNAAQ,0011U00000ri6QrQAI,I have had three doctors at XYZ Lincoln campus Euclid. My first was Dr. Weber who was fabulous! She is no longer with XYZ. I just saw the third Dr. I want to see some consistency before I would recommend.
a2p4w000002JwVGAA0,0011U00000ritnwQAA,"Staff was friendly, but I was told 35 minutes after my appointment time that the doctor was running behind. Also, I advised the nurse beforehand that it is hard to draw blood on me and i ended up being stuck twice for blood."
a2p1U000000Rp7WQAS,0011U00000riuN4QAI,Polite & quick service. No copay. Would recommend.
a2p3g000000L1OIAA0,0011U00000riFIoQAM,conveinence for having a workplace health provider
a2p1U000000RqClQAK,0011U00000riZNdQAM,I have only had one visit for my initial care screening.  Let's into the care of my personal health for a year or so and ask me again.
a2p1U000000RozeQAC,0011U00000rj4x8QAA,Good Service
a2p1U000000RpdAQAS,0011U00000riljwQAA,Quick & Easy
a2p1U000000RpJrQAK,0011U00000riMCNQA2,"Results due to a CT scan have not been discussed with me yet as your office stated they didn't have the results.  The Dr. at the hospital stated to me, your appendix is fine, but you have a torn muscle from your illiac crest down into your groin.  I've been struggling now for 8 weeks, trying to get set up with physical therapy, and have not received a return call from the Dr's office yet."
a2p1U000000RsogQAC,0011U00000rjFbxQAE,NP and nurse were very thorough and personable.
a2p1U000000Rq2iQAC,0011U00000riLXPQA2,Love the fact that my Dr spends time with me.
a2p1U000000RtRAQA0,0011U00000rijKtQAI,It's a good value and convenient for people who have United Health insurance.
a2p1U000000RqA4QAK,0011U00000rhrvCQAQ,"To date, I've been able to make appointments quickly and don't have to wait long, if at all, in the waiting room."
a2p1U000000RqAcQAK,0011U00000rj0LMQAY,The day I call I get in to see the doctor or get medications needs taken care of.
a2p1U000000Rsp1QAC,0011U00000rhwMVQAY,Fast to get in and out. Friendly people just enjoyable
a2p1U000000RslcQAC,0011U00000rjL9EQAU,I don't usually discuss my health care with others
a2p1U000000RpaYQAS,0011U00000rhzRRQAY,"I liked going to the XYZ clinic, but I don't know if it is any better than where I' ve been going. I haven't made up my mind."
a2p1U000000RqKQQA0,0011U00000rjgXbQAI,Dr.Sheric has positive attitude and is promt
a2p1U000000RorLQAS,0011U00000riiiTQAQ,"Convenient, in location and cost savings. Also, phone appointments the same day most of the time."
a2p3g000000oeY5AAI,0011U00000ri2j0QAA,"I LOVE XYZ and LOVE my doctor even more, I can't imagine seeing any other dr and I've told her she can never leave- EVER- but my friends and family are not able to be pts since everyone has different insurance plans!!"
a2p1U000000RtBIQA0,0011U00000rhyVXQAY,"The only benefit is that it is here at work.  I picked up my medication, at my usual drug store. 2 days later I left a message for the doctor because my cough was keeping me up all night.  I left the message on Friday afternoon and never received a call back or acknowledgement of my call.  This is unacceptable, I thought they are suppose to return your call."
